LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.4	0.0	28	17	459	38	52	0.24	0.96	0.82	0.62	0.24	0.35	0.38
0.75	0.4	0.1	29	17	459	38	51	0.25	0.96	0.82	0.63	0.25	0.36	0.37
0.75	0.4	0.2	31	18	458	38	49	0.26	0.96	0.82	0.63	0.26	0.37	0.37
0.75	0.4	0.3	39	19	457	38	41	0.33	0.96	0.84	0.67	0.33	0.44	0.33
0.75	0.4	0.4	47	20	456	38	33	0.4	0.96	0.85	0.7	0.4	0.51	0.3
0.75	0.4	0.5	53	20	456	38	27	0.45	0.96	0.86	0.73	0.45	0.56	0.27
0.75	0.4	0.6	57	20	456	38	23	0.48	0.96	0.86	0.74	0.48	0.58	0.26
0.75	0.4	0.7	61	21	455	38	19	0.52	0.96	0.87	0.74	0.52	0.61	0.26
0.75	0.4	0.8	66	24	452	38	14	0.56	0.95	0.87	0.73	0.56	0.63	0.27
0.75	0.4	0.9	68	26	450	38	12	0.58	0.95	0.87	0.72	0.58	0.64	0.28
0.75	0.4	1.0	71	29	447	38	9	0.6	0.94	0.87	0.71	0.6	0.65	0.29
0.75	0.5	0.0	38	20	456	38	42	0.32	0.96	0.83	0.66	0.32	0.43	0.34
0.75	0.5	0.1	46	20	456	38	34	0.39	0.96	0.85	0.7	0.39	0.5	0.3
0.75	0.5	0.2	53	20	456	38	27	0.45	0.96	0.86	0.73	0.45	0.56	0.27
0.75	0.5	0.3	58	22	454	38	22	0.49	0.95	0.86	0.72	0.49	0.58	0.28
0.75	0.5	0.4	62	25	451	38	18	0.53	0.95	0.86	0.71	0.53	0.61	0.29
0.75	0.5	0.5	66	27	449	38	14	0.56	0.94	0.87	0.71	0.56	0.63	0.29
0.75	0.5	0.6	68	30	446	38	12	0.58	0.94	0.87	0.69	0.58	0.63	0.31
0.75	0.5	0.7	71	31	445	38	9	0.6	0.93	0.87	0.7	0.6	0.65	0.3
0.75	0.5	0.8	72	35	441	38	8	0.61	0.93	0.86	0.67	0.61	0.64	0.33
0.75	0.5	0.9	75	37	439	38	5	0.64	0.92	0.87	0.67	0.64	0.65	0.33
0.75	0.5	1.0	76	40	436	38	4	0.64	0.92	0.86	0.66	0.64	0.65	0.34
0.75	0.6	0.0	58	27	449	38	22	0.49	0.94	0.85	0.68	0.49	0.57	0.32
0.75	0.6	0.1	62	28	448	38	18	0.53	0.94	0.86	0.69	0.53	0.6	0.31
0.75	0.6	0.2	62	29	447	38	18	0.53	0.94	0.86	0.68	0.53	0.6	0.32
0.75	0.6	0.3	68	31	445	38	12	0.58	0.93	0.86	0.69	0.58	0.63	0.31
0.75	0.6	0.4	71	31	445	38	9	0.6	0.93	0.87	0.7	0.6	0.65	0.3
0.75	0.6	0.5	72	34	442	38	8	0.61	0.93	0.87	0.68	0.61	0.64	0.32
0.75	0.6	0.6	74	36	440	38	6	0.63	0.92	0.87	0.67	0.63	0.65	0.33
0.75	0.6	0.7	75	38	438	38	5	0.64	0.92	0.86	0.66	0.64	0.65	0.34
0.75	0.6	0.8	78	40	436	38	2	0.66	0.92	0.87	0.66	0.66	0.66	0.34
0.75	0.6	0.9	78	44	432	38	2	0.66	0.91	0.86	0.64	0.66	0.65	0.36
0.75	0.6	1.0	78	47	429	38	2	0.66	0.9	0.85	0.62	0.66	0.64	0.38
0.75	0.7	0.0	66	30	446	38	14	0.56	0.94	0.86	0.69	0.56	0.62	0.31
0.75	0.7	0.1	69	31	445	38	11	0.58	0.93	0.87	0.69	0.58	0.63	0.31
0.75	0.7	0.2	72	33	443	38	8	0.61	0.93	0.87	0.69	0.61	0.65	0.31
0.75	0.7	0.3	74	35	441	38	6	0.63	0.93	0.87	0.68	0.63	0.65	0.32
0.75	0.7	0.4	75	37	439	38	5	0.64	0.92	0.87	0.67	0.64	0.65	0.33
0.75	0.7	0.5	78	40	436	38	2	0.66	0.92	0.87	0.66	0.66	0.66	0.34
0.75	0.7	0.6	78	43	433	38	2	0.66	0.91	0.86	0.64	0.66	0.65	0.36
0.75	0.7	0.7	78	46	430	38	2	0.66	0.9	0.86	0.63	0.66	0.64	0.37
0.75	0.7	0.8	78	49	427	38	2	0.66	0.9	0.85	0.61	0.66	0.63	0.39
0.75	0.7	0.9	78	50	426	38	2	0.66	0.89	0.85	0.61	0.66	0.63	0.39
0.75	0.7	1.0	78	54	422	38	2	0.66	0.89	0.84	0.59	0.66	0.62	0.41
0.75	0.8	0.0	72	35	441	38	8	0.61	0.93	0.86	0.67	0.61	0.64	0.33
0.75	0.8	0.1	74	37	439	38	6	0.63	0.92	0.86	0.67	0.63	0.65	0.33
0.75	0.8	0.2	75	40	436	38	5	0.64	0.92	0.86	0.65	0.64	0.64	0.35
0.75	0.8	0.3	78	41	435	38	2	0.66	0.91	0.86	0.66	0.66	0.66	0.34
0.75	0.8	0.4	78	45	431	38	2	0.66	0.91	0.86	0.63	0.66	0.64	0.37
0.75	0.8	0.5	78	47	429	38	2	0.66	0.9	0.85	0.62	0.66	0.64	0.38
0.75	0.8	0.6	78	49	427	38	2	0.66	0.9	0.85	0.61	0.66	0.63	0.39
0.75	0.8	0.7	78	52	424	38	2	0.66	0.89	0.85	0.6	0.66	0.63	0.4
0.75	0.8	0.8	78	55	421	38	2	0.66	0.88	0.84	0.59	0.66	0.62	0.41
0.75	0.8	0.9	78	58	418	38	2	0.66	0.88	0.84	0.57	0.66	0.61	0.43
0.75	0.8	1.0	78	61	415	38	2	0.66	0.87	0.83	0.56	0.66	0.61	0.44
0.75	0.9	0.0	78	41	435	38	2	0.66	0.91	0.86	0.66	0.66	0.66	0.34
0.75	0.9	0.1	78	42	434	38	2	0.66	0.91	0.86	0.65	0.66	0.65	0.35
0.75	0.9	0.2	78	48	428	38	2	0.66	0.9	0.85	0.62	0.66	0.64	0.38
0.75	0.9	0.3	78	49	427	38	2	0.66	0.9	0.85	0.61	0.66	0.63	0.39
0.75	0.9	0.4	78	51	425	38	2	0.66	0.89	0.85	0.6	0.66	0.63	0.4
0.75	0.9	0.5	78	53	423	38	2	0.66	0.89	0.84	0.6	0.66	0.63	0.4
0.75	0.9	0.6	78	55	421	38	2	0.66	0.88	0.84	0.59	0.66	0.62	0.41
0.75	0.9	0.7	78	59	417	38	2	0.66	0.88	0.83	0.57	0.66	0.61	0.43
0.75	0.9	0.8	78	63	413	38	2	0.66	0.87	0.83	0.55	0.66	0.6	0.45
0.75	0.9	0.9	78	68	408	38	2	0.66	0.86	0.82	0.53	0.66	0.59	0.47
0.75	0.9	1.0	79	73	403	38	1	0.67	0.85	0.81	0.52	0.67	0.59	0.48
0.75	1.0	0.0	78	49	427	38	2	0.66	0.9	0.85	0.61	0.66	0.63	0.39
0.75	1.0	0.1	78	51	425	38	2	0.66	0.89	0.85	0.6	0.66	0.63	0.4
0.75	1.0	0.2	78	53	423	38	2	0.66	0.89	0.84	0.6	0.66	0.63	0.4
0.75	1.0	0.3	78	55	421	38	2	0.66	0.88	0.84	0.59	0.66	0.62	0.41
0.75	1.0	0.4	78	57	419	38	2	0.66	0.88	0.84	0.58	0.66	0.62	0.42
0.75	1.0	0.5	78	63	413	38	2	0.66	0.87	0.83	0.55	0.66	0.6	0.45
0.75	1.0	0.6	78	67	409	38	2	0.66	0.86	0.82	0.54	0.66	0.59	0.46
0.75	1.0	0.7	78	70	406	38	2	0.66	0.85	0.81	0.53	0.66	0.59	0.47
0.75	1.0	0.8	79	74	402	38	1	0.67	0.84	0.81	0.52	0.67	0.59	0.48
0.75	1.0	0.9	79	81	395	38	1	0.67	0.83	0.8	0.49	0.67	0.57	0.51
0.75	1.0	1.0	79	96	380	38	1	0.67	0.8	0.77	0.45	0.67	0.54	0.55
0.75	1.1	0.0	78	58	418	38	2	0.66	0.88	0.84	0.57	0.66	0.61	0.43
0.75	1.1	0.1	78	59	417	38	2	0.66	0.88	0.83	0.57	0.66	0.61	0.43
0.75	1.1	0.2	78	61	415	38	2	0.66	0.87	0.83	0.56	0.66	0.61	0.44
0.75	1.1	0.3	78	68	408	38	2	0.66	0.86	0.82	0.53	0.66	0.59	0.47
0.75	1.1	0.4	78	74	402	38	2	0.66	0.84	0.81	0.51	0.66	0.58	0.49
0.75	1.1	0.5	79	78	398	38	1	0.67	0.84	0.8	0.5	0.67	0.57	0.5
0.75	1.1	0.6	79	86	390	38	1	0.67	0.82	0.79	0.48	0.67	0.56	0.52
0.75	1.1	0.7	79	92	384	38	1	0.67	0.81	0.78	0.46	0.67	0.55	0.54
0.75	1.1	0.8	79	98	378	38	1	0.67	0.79	0.77	0.45	0.67	0.54	0.55
0.75	1.1	0.9	79	111	365	38	1	0.67	0.77	0.75	0.42	0.67	0.52	0.58
0.75	1.1	1.0	79	127	349	38	1	0.67	0.73	0.72	0.38	0.67	0.48	0.62
0.75	1.2	0.0	78	67	409	38	2	0.66	0.86	0.82	0.54	0.66	0.59	0.46
0.75	1.2	0.1	78	79	397	38	2	0.66	0.83	0.8	0.5	0.66	0.57	0.5
0.75	1.2	0.2	79	82	394	38	1	0.67	0.83	0.8	0.49	0.67	0.57	0.51
0.75	1.2	0.3	79	84	392	38	1	0.67	0.82	0.79	0.48	0.67	0.56	0.52
0.75	1.2	0.4	79	91	385	38	1	0.67	0.81	0.78	0.46	0.67	0.55	0.54
0.75	1.2	0.5	79	98	378	38	1	0.67	0.79	0.77	0.45	0.67	0.54	0.55
0.75	1.2	0.6	79	102	374	38	1	0.67	0.79	0.76	0.44	0.67	0.53	0.56
0.75	1.2	0.7	79	111	365	38	1	0.67	0.77	0.75	0.42	0.67	0.52	0.58
0.75	1.2	0.8	79	127	349	38	1	0.67	0.73	0.72	0.38	0.67	0.48	0.62
0.75	1.2	0.9	79	133	343	38	1	0.67	0.72	0.71	0.37	0.67	0.48	0.63
0.75	1.2	1.0	79	148	328	38	1	0.67	0.69	0.69	0.35	0.67	0.46	0.65
0.75	1.3	0.0	79	90	386	38	1	0.67	0.81	0.78	0.47	0.67	0.55	0.53
0.75	1.3	0.1	79	94	382	38	1	0.67	0.8	0.78	0.46	0.67	0.55	0.54
0.75	1.3	0.2	79	99	377	38	1	0.67	0.79	0.77	0.44	0.67	0.53	0.56
0.75	1.3	0.3	79	105	371	38	1	0.67	0.78	0.76	0.43	0.67	0.52	0.57
0.75	1.3	0.4	79	107	369	38	1	0.67	0.78	0.75	0.42	0.67	0.52	0.58
0.75	1.3	0.5	79	116	360	38	1	0.67	0.76	0.74	0.41	0.67	0.51	0.59
0.75	1.3	0.6	79	129	347	38	1	0.67	0.73	0.72	0.38	0.67	0.48	0.62
0.75	1.3	0.7	79	139	337	38	1	0.67	0.71	0.7	0.36	0.67	0.47	0.64
0.75	1.3	0.8	80	155	321	38	0	0.68	0.67	0.68	0.34	0.68	0.45	0.66
0.75	1.3	0.9	80	167	309	38	0	0.68	0.65	0.65	0.32	0.68	0.44	0.68
0.75	1.3	1.0	80	182	294	38	0	0.68	0.62	0.63	0.31	0.68	0.43	0.69
0.75	1.4	0.0	79	101	375	38	1	0.67	0.79	0.76	0.44	0.67	0.53	0.56
0.75	1.4	0.1	79	104	372	38	1	0.67	0.78	0.76	0.43	0.67	0.52	0.57
0.75	1.4	0.2	79	108	368	38	1	0.67	0.77	0.75	0.42	0.67	0.52	0.58
0.75	1.4	0.3	79	120	356	38	1	0.67	0.75	0.73	0.4	0.67	0.5	0.6
0.75	1.4	0.4	79	134	342	38	1	0.67	0.72	0.71	0.37	0.67	0.48	0.63
0.75	1.4	0.5	79	150	326	38	1	0.67	0.68	0.68	0.34	0.67	0.45	0.66
0.75	1.4	0.6	80	160	316	38	0	0.68	0.66	0.67	0.33	0.68	0.44	0.67
0.75	1.4	0.7	80	172	304	38	0	0.68	0.64	0.65	0.32	0.68	0.44	0.68
0.75	1.4	0.8	80	185	291	38	0	0.68	0.61	0.62	0.3	0.68	0.42	0.7
0.75	1.4	0.9	80	197	279	38	0	0.68	0.59	0.6	0.29	0.68	0.41	0.71
0.75	1.4	1.0	80	206	270	38	0	0.68	0.57	0.59	0.28	0.68	0.4	0.72
0.75	1.5	0.0	79	120	356	38	1	0.67	0.75	0.73	0.4	0.67	0.5	0.6
0.75	1.5	0.1	79	129	347	38	1	0.67	0.73	0.72	0.38	0.67	0.48	0.62
0.75	1.5	0.2	79	144	332	38	1	0.67	0.7	0.69	0.35	0.67	0.46	0.65
0.75	1.5	0.3	80	158	318	38	0	0.68	0.67	0.67	0.34	0.68	0.45	0.66
0.75	1.5	0.4	80	166	310	38	0	0.68	0.65	0.66	0.33	0.68	0.44	0.67
0.75	1.5	0.5	80	183	293	38	0	0.68	0.62	0.63	0.3	0.68	0.42	0.7
0.75	1.5	0.6	80	199	277	38	0	0.68	0.58	0.6	0.29	0.68	0.41	0.71
0.75	1.5	0.7	80	212	264	38	0	0.68	0.55	0.58	0.27	0.68	0.39	0.73
0.75	1.5	0.8	80	223	253	38	0	0.68	0.53	0.56	0.26	0.68	0.38	0.74
0.75	1.5	0.9	80	228	248	38	0	0.68	0.52	0.55	0.26	0.68	0.38	0.74
0.75	1.5	1.0	80	236	240	38	0	0.68	0.5	0.54	0.25	0.68	0.37	0.75
0.75	1.6	0.0	79	154	322	38	1	0.67	0.68	0.68	0.34	0.67	0.45	0.66
0.75	1.6	0.1	80	171	305	38	0	0.68	0.64	0.65	0.32	0.68	0.44	0.68
0.75	1.6	0.2	80	181	295	38	0	0.68	0.62	0.63	0.31	0.68	0.43	0.69
0.75	1.6	0.3	80	197	279	38	0	0.68	0.59	0.6	0.29	0.68	0.41	0.71
0.75	1.6	0.4	80	208	268	38	0	0.68	0.56	0.59	0.28	0.68	0.4	0.72
0.75	1.6	0.5	80	219	257	38	0	0.68	0.54	0.57	0.27	0.68	0.39	0.73
0.75	1.6	0.6	80	228	248	38	0	0.68	0.52	0.55	0.26	0.68	0.38	0.74
0.75	1.6	0.7	80	233	243	38	0	0.68	0.51	0.54	0.26	0.68	0.38	0.74
0.75	1.6	0.8	80	238	238	38	0	0.68	0.5	0.54	0.25	0.68	0.37	0.75
0.75	1.6	0.9	80	245	231	38	0	0.68	0.49	0.52	0.25	0.68	0.37	0.75
0.75	1.6	1.0	80	254	222	38	0	0.68	0.47	0.51	0.24	0.68	0.35	0.76
0.75	1.7	0.0	80	188	288	38	0	0.68	0.61	0.62	0.3	0.68	0.42	0.7
0.75	1.7	0.1	80	201	275	38	0	0.68	0.58	0.6	0.28	0.68	0.4	0.72
0.75	1.7	0.2	80	207	269	38	0	0.68	0.57	0.59	0.28	0.68	0.4	0.72
0.75	1.7	0.3	80	224	252	38	0	0.68	0.53	0.56	0.26	0.68	0.38	0.74
0.75	1.7	0.4	80	234	242	38	0	0.68	0.51	0.54	0.25	0.68	0.37	0.75
0.75	1.7	0.5	80	244	232	38	0	0.68	0.49	0.53	0.25	0.68	0.37	0.75
0.75	1.7	0.6	80	253	223	38	0	0.68	0.47	0.51	0.24	0.68	0.35	0.76
0.75	1.7	0.7	80	262	214	38	0	0.68	0.45	0.49	0.23	0.68	0.34	0.77
0.75	1.7	0.8	80	271	205	38	0	0.68	0.43	0.48	0.23	0.68	0.34	0.77
0.75	1.7	0.9	80	280	196	38	0	0.68	0.41	0.46	0.22	0.68	0.33	0.78
0.75	1.7	1.0	80	287	189	38	0	0.68	0.4	0.45	0.22	0.68	0.33	0.78
0.75	1.8	0.0	80	221	255	38	0	0.68	0.54	0.56	0.27	0.68	0.39	0.73
0.75	1.8	0.1	80	238	238	38	0	0.68	0.5	0.54	0.25	0.68	0.37	0.75
0.75	1.8	0.2	80	250	226	38	0	0.68	0.47	0.52	0.24	0.68	0.35	0.76
0.75	1.8	0.3	80	258	218	38	0	0.68	0.46	0.5	0.24	0.68	0.35	0.76
0.75	1.8	0.4	80	268	208	38	0	0.68	0.44	0.48	0.23	0.68	0.34	0.77
0.75	1.8	0.5	80	275	201	38	0	0.68	0.42	0.47	0.23	0.68	0.34	0.77
0.75	1.8	0.6	80	284	192	38	0	0.68	0.4	0.46	0.22	0.68	0.33	0.78
0.75	1.8	0.7	80	292	184	38	0	0.68	0.39	0.44	0.22	0.68	0.33	0.78
0.75	1.8	0.8	80	297	179	38	0	0.68	0.38	0.44	0.21	0.68	0.32	0.79
0.75	1.8	0.9	80	303	173	38	0	0.68	0.36	0.43	0.21	0.68	0.32	0.79
0.75	1.8	1.0	80	308	168	38	0	0.68	0.35	0.42	0.21	0.68	0.32	0.79
0.75	1.9	0.0	80	264	212	38	0	0.68	0.45	0.49	0.23	0.68	0.34	0.77
0.75	1.9	0.1	80	271	205	38	0	0.68	0.43	0.48	0.23	0.68	0.34	0.77
0.75	1.9	0.2	80	278	198	38	0	0.68	0.42	0.47	0.22	0.68	0.33	0.78
0.75	1.9	0.3	80	289	187	38	0	0.68	0.39	0.45	0.22	0.68	0.33	0.78
0.75	1.9	0.4	80	296	180	38	0	0.68	0.38	0.44	0.21	0.68	0.32	0.79
0.75	1.9	0.5	80	301	175	38	0	0.68	0.37	0.43	0.21	0.68	0.32	0.79
0.75	1.9	0.6	80	306	170	38	0	0.68	0.36	0.42	0.21	0.68	0.32	0.79
0.75	1.9	0.7	80	313	163	38	0	0.68	0.34	0.41	0.2	0.68	0.31	0.8
0.75	1.9	0.8	80	319	157	38	0	0.68	0.33	0.4	0.2	0.68	0.31	0.8
0.75	1.9	0.9	80	323	153	38	0	0.68	0.32	0.39	0.2	0.68	0.31	0.8
0.75	1.9	1.0	80	327	149	38	0	0.68	0.31	0.39	0.2	0.68	0.31	0.8
0.75	2.0	0.0	80	290	186	38	0	0.68	0.39	0.45	0.22	0.68	0.33	0.78
0.75	2.0	0.1	80	297	179	38	0	0.68	0.38	0.44	0.21	0.68	0.32	0.79
0.75	2.0	0.2	80	302	174	38	0	0.68	0.37	0.43	0.21	0.68	0.32	0.79
0.75	2.0	0.3	80	306	170	38	0	0.68	0.36	0.42	0.21	0.68	0.32	0.79
0.75	2.0	0.4	80	315	161	38	0	0.68	0.34	0.41	0.2	0.68	0.31	0.8
0.75	2.0	0.5	80	319	157	38	0	0.68	0.33	0.4	0.2	0.68	0.31	0.8
0.75	2.0	0.6	80	322	154	38	0	0.68	0.32	0.39	0.2	0.68	0.31	0.8
0.75	2.0	0.7	80	325	151	38	0	0.68	0.32	0.39	0.2	0.68	0.31	0.8
0.75	2.0	0.8	80	335	141	38	0	0.68	0.3	0.37	0.19	0.68	0.3	0.81
0.75	2.0	0.9	80	341	135	38	0	0.68	0.28	0.36	0.19	0.68	0.3	0.81
0.75	2.0	1.0	80	349	127	38	0	0.68	0.27	0.35	0.19	0.68	0.3	0.81
