
### VAF=(0.0,0.5] DNA=(0.0,4.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.0_0.5_0.0_4.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.9	0.9	30	4	284	0	16	0.652	0.986	0.94	0.882	0.652	0.75	0.118
0.1	0.9	1.0	30	4	284	0	16	0.652	0.986	0.94	0.882	0.652	0.75	0.118
0.1	1.0	0.9	30	7	281	0	16	0.652	0.976	0.931	0.811	0.652	0.723	0.189
0.1	1.0	1.0	30	6	282	0	16	0.652	0.979	0.934	0.833	0.652	0.731	0.167
```

### VAF=(0.0,0.5] DNA=(32.0,64.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.0_0.5_32.0_100.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.1	0.4	0.0	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.5	0.0	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.5	0.1	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.5	0.2	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.5	0.3	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.0	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.6	0.1	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.6	0.2	16	3	180	2	14	0.5	0.984	0.912	0.842	0.5	0.627	0.158
0.1	0.6	0.3	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.4	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.6	0.5	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.7	0.2	16	5	178	2	14	0.5	0.973	0.902	0.762	0.5	0.604	0.238
0.1	0.7	0.3	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.7	0.4	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.7	0.5	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.7	0.6	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.7	0.7	15	3	180	2	15	0.469	0.984	0.907	0.833	0.469	0.6	0.167
0.1	0.7	0.8	15	2	181	2	15	0.469	0.989	0.912	0.882	0.469	0.612	0.118
0.1	0.8	0.5	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.8	0.6	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.8	0.7	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.8	0.8	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.9	0.8	16	5	178	2	14	0.5	0.973	0.902	0.762	0.5	0.604	0.238
0.1	0.9	0.9	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
0.1	0.9	1.0	16	4	179	2	14	0.5	0.978	0.907	0.8	0.5	0.615	0.2
```

### VAF=(0.5,1.0] DNA=(0.0,4.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.5_1.0_0.0_4.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.4	0.0	71	29	447	14	33	0.602	0.939	0.872	0.71	0.602	0.652	0.29
0.75	0.4	0.1	68	26	450	14	36	0.576	0.945	0.872	0.723	0.576	0.641	0.277
0.75	0.4	0.2	66	24	452	14	38	0.559	0.95	0.872	0.733	0.559	0.634	0.267
0.75	0.5	0.0	76	40	436	14	28	0.644	0.916	0.862	0.655	0.644	0.649	0.345
0.75	0.5	0.1	75	37	439	14	29	0.636	0.922	0.865	0.67	0.636	0.653	0.33
0.75	0.5	0.2	72	35	441	14	32	0.61	0.926	0.864	0.673	0.61	0.64	0.327
0.75	0.5	0.3	71	31	445	14	33	0.602	0.935	0.869	0.696	0.602	0.646	0.304
0.75	0.5	0.4	68	30	446	14	36	0.576	0.937	0.865	0.694	0.576	0.63	0.306
0.75	0.6	0.0	78	47	429	14	26	0.661	0.901	0.854	0.624	0.661	0.642	0.376
0.75	0.6	0.1	78	44	432	14	26	0.661	0.908	0.859	0.639	0.661	0.65	0.361
0.75	0.6	0.2	78	40	436	14	26	0.661	0.916	0.865	0.661	0.661	0.661	0.339
0.75	0.6	0.3	75	38	438	14	29	0.636	0.92	0.864	0.664	0.636	0.65	0.336
0.75	0.6	0.4	74	36	440	14	30	0.627	0.924	0.865	0.673	0.627	0.649	0.327
0.75	0.6	0.5	72	34	442	14	32	0.61	0.929	0.865	0.679	0.61	0.643	0.321
0.75	0.6	0.6	71	31	445	14	33	0.602	0.935	0.869	0.696	0.602	0.646	0.304
0.75	0.7	0.1	78	50	426	14	26	0.661	0.895	0.848	0.609	0.661	0.634	0.391
0.75	0.7	0.2	78	49	427	14	26	0.661	0.897	0.85	0.614	0.661	0.637	0.386
0.75	0.7	0.3	78	46	430	14	26	0.661	0.903	0.855	0.629	0.661	0.645	0.371
0.75	0.7	0.4	78	43	433	14	26	0.661	0.91	0.86	0.645	0.661	0.653	0.355
0.75	0.7	0.5	78	40	436	14	26	0.661	0.916	0.865	0.661	0.661	0.661	0.339
0.75	0.7	0.6	75	37	439	14	29	0.636	0.922	0.865	0.67	0.636	0.653	0.33
0.75	0.7	0.7	74	35	441	14	30	0.627	0.926	0.867	0.679	0.627	0.652	0.321
0.75	0.7	0.8	72	33	443	14	32	0.61	0.931	0.867	0.686	0.61	0.646	0.314
0.75	0.7	0.9	69	31	445	14	35	0.585	0.935	0.865	0.69	0.585	0.633	0.31
0.75	0.8	0.3	78	52	424	14	26	0.661	0.891	0.845	0.6	0.661	0.629	0.4
0.75	0.8	0.4	78	49	427	14	26	0.661	0.897	0.85	0.614	0.661	0.637	0.386
0.75	0.8	0.5	78	47	429	14	26	0.661	0.901	0.854	0.624	0.661	0.642	0.376
0.75	0.8	0.6	78	45	431	14	26	0.661	0.905	0.857	0.634	0.661	0.647	0.366
0.75	0.8	0.7	78	41	435	14	26	0.661	0.914	0.864	0.655	0.661	0.658	0.345
0.75	0.8	0.8	75	40	436	14	29	0.636	0.916	0.86	0.652	0.636	0.644	0.348
0.75	0.8	0.9	74	37	439	14	30	0.627	0.922	0.864	0.667	0.627	0.646	0.333
0.75	0.8	1.0	72	35	441	14	32	0.61	0.926	0.864	0.673	0.61	0.64	0.327
0.75	0.9	0.6	78	51	425	14	26	0.661	0.893	0.847	0.605	0.661	0.632	0.395
0.75	0.9	0.7	78	49	427	14	26	0.661	0.897	0.85	0.614	0.661	0.637	0.386
0.75	0.9	0.8	78	48	428	14	26	0.661	0.899	0.852	0.619	0.661	0.639	0.381
0.75	0.9	0.9	78	42	434	14	26	0.661	0.912	0.862	0.65	0.661	0.655	0.35
0.75	0.9	1.0	78	41	435	14	26	0.661	0.914	0.864	0.655	0.661	0.658	0.345
0.75	1.0	0.9	78	51	425	14	26	0.661	0.893	0.847	0.605	0.661	0.632	0.395
0.75	1.0	1.0	78	49	427	14	26	0.661	0.897	0.85	0.614	0.661	0.637	0.386
```

### VAF=(0.5,1.0] DNA=(4.0,8.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.5_1.0_4.0_8.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.4	0.0	38	5	168	0	2	0.95	0.971	0.967	0.884	0.95	0.916	0.116
0.75	0.4	0.1	36	5	168	0	4	0.9	0.971	0.958	0.878	0.9	0.889	0.122
0.75	0.5	0.0	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.5	0.1	39	6	167	0	1	0.975	0.965	0.967	0.867	0.975	0.918	0.133
0.75	0.5	0.2	39	6	167	0	1	0.975	0.965	0.967	0.867	0.975	0.918	0.133
0.75	0.5	0.3	38	6	167	0	2	0.95	0.965	0.962	0.864	0.95	0.905	0.136
0.75	0.6	0.0	39	8	165	0	1	0.975	0.954	0.958	0.83	0.975	0.897	0.17
0.75	0.6	0.1	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.6	0.2	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.6	0.3	39	6	167	0	1	0.975	0.965	0.967	0.867	0.975	0.918	0.133
0.75	0.6	0.4	39	6	167	0	1	0.975	0.965	0.967	0.867	0.975	0.918	0.133
0.75	0.6	0.5	39	6	167	0	1	0.975	0.965	0.967	0.867	0.975	0.918	0.133
0.75	0.6	0.6	36	6	167	0	4	0.9	0.965	0.953	0.857	0.9	0.878	0.143
0.75	0.7	0.2	39	10	163	0	1	0.975	0.942	0.948	0.796	0.975	0.876	0.204
0.75	0.7	0.3	39	9	164	0	1	0.975	0.948	0.953	0.812	0.975	0.886	0.188
0.75	0.7	0.4	39	8	165	0	1	0.975	0.954	0.958	0.83	0.975	0.897	0.17
0.75	0.7	0.5	39	8	165	0	1	0.975	0.954	0.958	0.83	0.975	0.897	0.17
0.75	0.7	0.6	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.7	0.7	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.7	0.8	38	6	167	0	2	0.95	0.965	0.962	0.864	0.95	0.905	0.136
0.75	0.7	0.9	36	6	167	0	4	0.9	0.965	0.953	0.857	0.9	0.878	0.143
0.75	0.8	0.5	39	10	163	0	1	0.975	0.942	0.948	0.796	0.975	0.876	0.204
0.75	0.8	0.6	39	9	164	0	1	0.975	0.948	0.953	0.812	0.975	0.886	0.188
0.75	0.8	0.7	39	9	164	0	1	0.975	0.948	0.953	0.812	0.975	0.886	0.188
0.75	0.8	0.8	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.8	0.9	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.8	1.0	39	7	166	0	1	0.975	0.96	0.962	0.848	0.975	0.907	0.152
0.75	0.9	0.8	39	10	163	0	1	0.975	0.942	0.948	0.796	0.975	0.876	0.204
0.75	0.9	0.9	39	9	164	0	1	0.975	0.948	0.953	0.812	0.975	0.886	0.188
0.75	0.9	1.0	39	8	165	0	1	0.975	0.954	0.958	0.83	0.975	0.897	0.17
0.75	1.0	1.0	39	10	163	0	1	0.975	0.942	0.948	0.796	0.975	0.876	0.204
```

### VAF=(0.5,1.0] DNA=(8.0,16.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.5_1.0_8.0_16.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.4	0.0	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.4	0.1	46	2	249	0	6	0.885	0.992	0.974	0.958	0.885	0.92	0.042
0.75	0.5	0.0	47	4	247	0	5	0.904	0.984	0.97	0.922	0.904	0.913	0.078
0.75	0.5	0.1	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.5	0.2	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.5	0.3	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.5	0.4	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.6	0.0	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.6	0.1	49	4	247	0	3	0.942	0.984	0.977	0.925	0.942	0.933	0.075
0.75	0.6	0.2	48	4	247	0	4	0.923	0.984	0.974	0.923	0.923	0.923	0.077
0.75	0.6	0.3	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.6	0.4	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.6	0.5	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.6	0.6	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.6	0.7	45	3	248	0	7	0.865	0.988	0.967	0.938	0.865	0.9	0.062
0.75	0.7	0.1	49	9	242	0	3	0.942	0.964	0.96	0.845	0.942	0.891	0.155
0.75	0.7	0.2	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.7	0.3	49	5	246	0	3	0.942	0.98	0.974	0.907	0.942	0.924	0.093
0.75	0.7	0.4	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.7	0.5	47	4	247	0	5	0.904	0.984	0.97	0.922	0.904	0.913	0.078
0.75	0.7	0.6	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.7	0.7	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.7	0.8	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.7	0.9	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.7	1.0	44	2	249	0	8	0.846	0.992	0.967	0.957	0.846	0.898	0.043
0.75	0.8	0.3	49	9	242	0	3	0.942	0.964	0.96	0.845	0.942	0.891	0.155
0.75	0.8	0.4	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
0.75	0.8	0.5	49	7	244	0	3	0.942	0.972	0.967	0.875	0.942	0.907	0.125
0.75	0.8	0.6	49	5	246	0	3	0.942	0.98	0.974	0.907	0.942	0.924	0.093
0.75	0.8	0.7	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.8	0.8	47	4	247	0	5	0.904	0.984	0.97	0.922	0.904	0.913	0.078
0.75	0.8	0.9	47	3	248	0	5	0.904	0.988	0.974	0.94	0.904	0.922	0.06
0.75	0.8	1.0	46	3	248	0	6	0.885	0.988	0.97	0.939	0.885	0.911	0.061
0.75	0.9	0.7	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
0.75	0.9	0.8	49	6	245	0	3	0.942	0.976	0.97	0.891	0.942	0.916	0.109
0.75	0.9	0.9	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	0.9	1.0	48	5	246	0	4	0.923	0.98	0.97	0.906	0.923	0.914	0.094
0.75	1.0	1.0	49	8	243	0	3	0.942	0.968	0.964	0.86	0.942	0.899	0.14
```

### VAF=(0.5,1.0] DNA=(16.0,32.0]
#### FILE=v4MiSeq_commercial_samples_expected_indels_ExpectedVAFs_MissingSeraSeq_VAF_NG_0.5_1.0_16.0_32.0_with_blacklist_out.tsv
```
LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.4	0.0	26	0	129	0	6	0.812	1.0	0.963	1.0	0.812	0.896	0.0
0.75	0.4	0.1	25	0	129	0	7	0.781	1.0	0.957	1.0	0.781	0.877	0.0
0.75	0.5	0.0	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.5	0.1	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.5	0.2	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.5	0.3	26	0	129	0	6	0.812	1.0	0.963	1.0	0.812	0.896	0.0
0.75	0.6	0.0	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.6	0.1	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.6	0.2	28	1	128	0	4	0.875	0.992	0.969	0.966	0.875	0.918	0.034
0.75	0.6	0.3	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.6	0.4	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.6	0.5	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.7	0.0	29	3	126	0	3	0.906	0.977	0.963	0.906	0.906	0.906	0.094
0.75	0.7	0.1	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.2	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.3	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.4	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.7	0.5	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.7	0.6	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.7	0.7	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.7	0.8	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.8	0.0	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.8	0.1	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.8	0.2	29	3	126	0	3	0.906	0.977	0.963	0.906	0.906	0.906	0.094
0.75	0.8	0.3	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.4	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.5	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.6	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
0.75	0.8	0.7	28	2	127	0	4	0.875	0.984	0.963	0.933	0.875	0.903	0.067
0.75	0.8	0.8	27	2	127	0	5	0.844	0.984	0.957	0.931	0.844	0.885	0.069
0.75	0.8	0.9	27	1	128	0	5	0.844	0.992	0.963	0.964	0.844	0.9	0.036
0.75	0.8	1.0	26	1	128	0	6	0.812	0.992	0.957	0.963	0.812	0.881	0.037
0.75	0.9	0.0	30	6	123	0	2	0.938	0.953	0.95	0.833	0.938	0.882	0.167
0.75	0.9	0.1	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	0.9	0.2	29	5	124	0	3	0.906	0.961	0.95	0.853	0.906	0.879	0.147
0.75	0.9	0.3	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.4	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.5	29	4	125	0	3	0.906	0.969	0.957	0.879	0.906	0.892	0.121
0.75	0.9	0.6	29	2	127	0	3	0.906	0.984	0.969	0.935	0.906	0.92	0.065
