LLOD	score	w_comp	TP	FP	TN	FN_u	FN_d	sens.	spec.	acc.	prec.	recall	F1	FDR
0.75	0.5	0.0	18	5	168	1	21	0.45	0.97	0.87	0.78	0.45	0.57	0.22
0.75	0.5	0.1	20	5	168	1	19	0.5	0.97	0.88	0.8	0.5	0.62	0.2
0.75	0.5	0.2	26	5	168	1	13	0.65	0.97	0.91	0.84	0.65	0.73	0.16
0.75	0.5	0.3	29	5	168	1	10	0.72	0.97	0.92	0.85	0.72	0.78	0.15
0.75	0.5	0.4	32	5	168	1	7	0.8	0.97	0.94	0.86	0.8	0.83	0.14
0.75	0.5	0.5	34	5	168	1	5	0.85	0.97	0.95	0.87	0.85	0.86	0.13
0.75	0.5	0.6	35	6	167	1	4	0.88	0.97	0.95	0.85	0.88	0.86	0.15
0.75	0.5	0.7	38	6	167	1	1	0.95	0.97	0.96	0.86	0.95	0.9	0.14
0.75	0.5	0.8	39	6	167	1	0	0.97	0.97	0.97	0.87	0.97	0.92	0.13
0.75	0.5	0.9	39	6	167	1	0	0.97	0.97	0.97	0.87	0.97	0.92	0.13
0.75	0.5	1.0	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.6	0.0	29	5	168	1	10	0.72	0.97	0.92	0.85	0.72	0.78	0.15
0.75	0.6	0.1	30	6	167	1	9	0.75	0.97	0.92	0.83	0.75	0.79	0.17
0.75	0.6	0.2	34	6	167	1	5	0.85	0.97	0.94	0.85	0.85	0.85	0.15
0.75	0.6	0.3	35	6	167	1	4	0.88	0.97	0.95	0.85	0.88	0.86	0.15
0.75	0.6	0.4	36	6	167	1	3	0.9	0.97	0.95	0.86	0.9	0.88	0.14
0.75	0.6	0.5	39	6	167	1	0	0.97	0.97	0.97	0.87	0.97	0.92	0.13
0.75	0.6	0.6	39	6	167	1	0	0.97	0.97	0.97	0.87	0.97	0.92	0.13
0.75	0.6	0.7	39	6	167	1	0	0.97	0.97	0.97	0.87	0.97	0.92	0.13
0.75	0.6	0.8	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.6	0.9	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.6	1.0	39	8	165	1	0	0.97	0.95	0.96	0.83	0.97	0.89	0.17
0.75	0.7	0.0	34	6	167	1	5	0.85	0.97	0.94	0.85	0.85	0.85	0.15
0.75	0.7	0.1	36	6	167	1	3	0.9	0.97	0.95	0.86	0.9	0.88	0.14
0.75	0.7	0.2	38	6	167	1	1	0.95	0.97	0.96	0.86	0.95	0.9	0.14
0.75	0.7	0.3	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.7	0.4	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.7	0.5	39	8	165	1	0	0.97	0.95	0.96	0.83	0.97	0.89	0.17
0.75	0.7	0.6	39	8	165	1	0	0.97	0.95	0.96	0.83	0.97	0.89	0.17
0.75	0.7	0.7	39	9	164	1	0	0.97	0.95	0.95	0.81	0.97	0.88	0.19
0.75	0.7	0.8	39	10	163	1	0	0.97	0.94	0.95	0.8	0.97	0.88	0.2
0.75	0.7	0.9	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.7	1.0	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.8	0.0	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.8	0.1	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.8	0.2	39	7	166	1	0	0.97	0.96	0.96	0.85	0.97	0.91	0.15
0.75	0.8	0.3	39	9	164	1	0	0.97	0.95	0.95	0.81	0.97	0.88	0.19
0.75	0.8	0.4	39	9	164	1	0	0.97	0.95	0.95	0.81	0.97	0.88	0.19
0.75	0.8	0.5	39	10	163	1	0	0.97	0.94	0.95	0.8	0.97	0.88	0.2
0.75	0.8	0.6	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.8	0.7	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.8	0.8	39	12	161	1	0	0.97	0.93	0.94	0.76	0.97	0.85	0.24
0.75	0.8	0.9	39	13	160	1	0	0.97	0.92	0.93	0.75	0.97	0.85	0.25
0.75	0.8	1.0	39	14	159	1	0	0.97	0.92	0.93	0.74	0.97	0.84	0.26
0.75	0.9	0.0	39	8	165	1	0	0.97	0.95	0.96	0.83	0.97	0.89	0.17
0.75	0.9	0.1	39	9	164	1	0	0.97	0.95	0.95	0.81	0.97	0.88	0.19
0.75	0.9	0.2	39	10	163	1	0	0.97	0.94	0.95	0.8	0.97	0.88	0.2
0.75	0.9	0.3	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.9	0.4	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.9	0.5	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	0.9	0.6	39	13	160	1	0	0.97	0.92	0.93	0.75	0.97	0.85	0.25
0.75	0.9	0.7	39	14	159	1	0	0.97	0.92	0.93	0.74	0.97	0.84	0.26
0.75	0.9	0.8	39	16	157	1	0	0.97	0.91	0.92	0.71	0.97	0.82	0.29
0.75	0.9	0.9	39	17	156	1	0	0.97	0.9	0.92	0.7	0.97	0.81	0.3
0.75	0.9	1.0	39	23	150	1	0	0.97	0.87	0.89	0.63	0.97	0.76	0.37
0.75	1.0	0.0	39	10	163	1	0	0.97	0.94	0.95	0.8	0.97	0.88	0.2
0.75	1.0	0.1	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	1.0	0.2	39	11	162	1	0	0.97	0.94	0.94	0.78	0.97	0.86	0.22
0.75	1.0	0.3	39	13	160	1	0	0.97	0.92	0.93	0.75	0.97	0.85	0.25
0.75	1.0	0.4	39	14	159	1	0	0.97	0.92	0.93	0.74	0.97	0.84	0.26
0.75	1.0	0.5	39	15	158	1	0	0.97	0.91	0.92	0.72	0.97	0.83	0.28
0.75	1.0	0.6	39	16	157	1	0	0.97	0.91	0.92	0.71	0.97	0.82	0.29
0.75	1.0	0.7	39	21	152	1	0	0.97	0.88	0.9	0.65	0.97	0.78	0.35
0.75	1.0	0.8	39	24	149	1	0	0.97	0.86	0.88	0.62	0.97	0.76	0.38
0.75	1.0	0.9	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.0	1.0	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.1	0.0	39	13	160	1	0	0.97	0.92	0.93	0.75	0.97	0.85	0.25
0.75	1.1	0.1	39	15	158	1	0	0.97	0.91	0.92	0.72	0.97	0.83	0.28
0.75	1.1	0.2	39	16	157	1	0	0.97	0.91	0.92	0.71	0.97	0.82	0.29
0.75	1.1	0.3	39	16	157	1	0	0.97	0.91	0.92	0.71	0.97	0.82	0.29
0.75	1.1	0.4	39	19	154	1	0	0.97	0.89	0.91	0.67	0.97	0.79	0.33
0.75	1.1	0.5	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.1	0.6	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.1	0.7	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.1	0.8	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.1	0.9	39	31	142	1	0	0.97	0.82	0.85	0.56	0.97	0.71	0.44
0.75	1.1	1.0	39	43	130	1	0	0.97	0.75	0.79	0.48	0.97	0.64	0.52
0.75	1.2	0.0	39	16	157	1	0	0.97	0.91	0.92	0.71	0.97	0.82	0.29
0.75	1.2	0.1	39	17	156	1	0	0.97	0.9	0.92	0.7	0.97	0.81	0.3
0.75	1.2	0.2	39	23	150	1	0	0.97	0.87	0.89	0.63	0.97	0.76	0.37
0.75	1.2	0.3	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.2	0.4	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.2	0.5	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.2	0.6	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.2	0.7	39	30	143	1	0	0.97	0.83	0.85	0.57	0.97	0.72	0.43
0.75	1.2	0.8	39	41	132	1	0	0.97	0.76	0.8	0.49	0.97	0.65	0.51
0.75	1.2	0.9	39	48	125	1	0	0.97	0.72	0.77	0.45	0.97	0.61	0.55
0.75	1.2	1.0	39	51	122	1	0	0.97	0.71	0.76	0.43	0.97	0.6	0.57
0.75	1.3	0.0	39	24	149	1	0	0.97	0.86	0.88	0.62	0.97	0.76	0.38
0.75	1.3	0.1	39	25	148	1	0	0.97	0.86	0.88	0.61	0.97	0.75	0.39
0.75	1.3	0.2	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.3	0.3	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.3	0.4	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.3	0.5	39	31	142	1	0	0.97	0.82	0.85	0.56	0.97	0.71	0.44
0.75	1.3	0.6	39	40	133	1	0	0.97	0.77	0.81	0.49	0.97	0.65	0.51
0.75	1.3	0.7	39	49	124	1	0	0.97	0.72	0.77	0.44	0.97	0.61	0.56
0.75	1.3	0.8	39	52	121	1	0	0.97	0.7	0.75	0.43	0.97	0.6	0.57
0.75	1.3	0.9	39	57	116	1	0	0.97	0.67	0.73	0.41	0.97	0.58	0.59
0.75	1.3	1.0	39	63	110	1	0	0.97	0.64	0.7	0.38	0.97	0.55	0.62
0.75	1.4	0.0	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.4	0.1	39	26	147	1	0	0.97	0.85	0.87	0.6	0.97	0.74	0.4
0.75	1.4	0.2	39	27	146	1	0	0.97	0.84	0.87	0.59	0.97	0.73	0.41
0.75	1.4	0.3	39	32	141	1	0	0.97	0.82	0.85	0.55	0.97	0.7	0.45
0.75	1.4	0.4	39	39	134	1	0	0.97	0.77	0.81	0.5	0.97	0.66	0.5
0.75	1.4	0.5	39	49	124	1	0	0.97	0.72	0.77	0.44	0.97	0.61	0.56
0.75	1.4	0.6	39	52	121	1	0	0.97	0.7	0.75	0.43	0.97	0.6	0.57
0.75	1.4	0.7	39	56	117	1	0	0.97	0.68	0.73	0.41	0.97	0.58	0.59
0.75	1.4	0.8	39	62	111	1	0	0.97	0.64	0.7	0.39	0.97	0.56	0.61
0.75	1.4	0.9	39	69	104	1	0	0.97	0.6	0.67	0.36	0.97	0.53	0.64
0.75	1.4	1.0	39	74	99	1	0	0.97	0.57	0.65	0.35	0.97	0.51	0.65
0.75	1.5	0.0	39	30	143	1	0	0.97	0.83	0.85	0.57	0.97	0.72	0.43
0.75	1.5	0.1	39	33	140	1	0	0.97	0.81	0.84	0.54	0.97	0.69	0.46
0.75	1.5	0.2	39	37	136	1	0	0.97	0.79	0.82	0.51	0.97	0.67	0.49
0.75	1.5	0.3	39	49	124	1	0	0.97	0.72	0.77	0.44	0.97	0.61	0.56
0.75	1.5	0.4	39	53	120	1	0	0.97	0.69	0.75	0.42	0.97	0.59	0.58
0.75	1.5	0.5	39	60	113	1	0	0.97	0.65	0.71	0.39	0.97	0.56	0.61
0.75	1.5	0.6	39	66	107	1	0	0.97	0.62	0.69	0.37	0.97	0.54	0.63
0.75	1.5	0.7	39	73	100	1	0	0.97	0.58	0.65	0.35	0.97	0.51	0.65
0.75	1.5	0.8	39	82	91	1	0	0.97	0.53	0.61	0.32	0.97	0.48	0.68
0.75	1.5	0.9	39	83	90	1	0	0.97	0.52	0.61	0.32	0.97	0.48	0.68
0.75	1.5	1.0	39	84	89	1	0	0.97	0.51	0.6	0.32	0.97	0.48	0.68
0.75	1.6	0.0	39	40	133	1	0	0.97	0.77	0.81	0.49	0.97	0.65	0.51
0.75	1.6	0.1	39	49	124	1	0	0.97	0.72	0.77	0.44	0.97	0.61	0.56
0.75	1.6	0.2	39	56	117	1	0	0.97	0.68	0.73	0.41	0.97	0.58	0.59
0.75	1.6	0.3	39	61	112	1	0	0.97	0.65	0.71	0.39	0.97	0.56	0.61
0.75	1.6	0.4	39	71	102	1	0	0.97	0.59	0.66	0.35	0.97	0.51	0.65
0.75	1.6	0.5	39	78	95	1	0	0.97	0.55	0.63	0.33	0.97	0.49	0.67
0.75	1.6	0.6	39	82	91	1	0	0.97	0.53	0.61	0.32	0.97	0.48	0.68
0.75	1.6	0.7	39	84	89	1	0	0.97	0.51	0.6	0.32	0.97	0.48	0.68
0.75	1.6	0.8	39	86	87	1	0	0.97	0.5	0.59	0.31	0.97	0.47	0.69
0.75	1.6	0.9	39	87	86	1	0	0.97	0.5	0.59	0.31	0.97	0.47	0.69
0.75	1.6	1.0	39	91	82	1	0	0.97	0.47	0.57	0.3	0.97	0.46	0.7
0.75	1.7	0.0	39	60	113	1	0	0.97	0.65	0.71	0.39	0.97	0.56	0.61
0.75	1.7	0.1	39	67	106	1	0	0.97	0.61	0.68	0.37	0.97	0.54	0.63
0.75	1.7	0.2	39	75	98	1	0	0.97	0.57	0.64	0.34	0.97	0.5	0.66
0.75	1.7	0.3	39	82	91	1	0	0.97	0.53	0.61	0.32	0.97	0.48	0.68
0.75	1.7	0.4	39	84	89	1	0	0.97	0.51	0.6	0.32	0.97	0.48	0.68
0.75	1.7	0.5	39	88	85	1	0	0.97	0.49	0.58	0.31	0.97	0.47	0.69
0.75	1.7	0.6	39	89	84	1	0	0.97	0.49	0.58	0.3	0.97	0.46	0.7
0.75	1.7	0.7	39	91	82	1	0	0.97	0.47	0.57	0.3	0.97	0.46	0.7
0.75	1.7	0.8	39	94	79	1	0	0.97	0.46	0.55	0.29	0.97	0.45	0.71
0.75	1.7	0.9	39	94	79	1	0	0.97	0.46	0.55	0.29	0.97	0.45	0.71
0.75	1.7	1.0	39	95	78	1	0	0.97	0.45	0.55	0.29	0.97	0.45	0.71
0.75	1.8	0.0	39	77	96	1	0	0.97	0.55	0.63	0.34	0.97	0.5	0.66
0.75	1.8	0.1	39	83	90	1	0	0.97	0.52	0.61	0.32	0.97	0.48	0.68
0.75	1.8	0.2	39	85	88	1	0	0.97	0.51	0.6	0.31	0.97	0.47	0.69
0.75	1.8	0.3	39	89	84	1	0	0.97	0.49	0.58	0.3	0.97	0.46	0.7
0.75	1.8	0.4	39	92	81	1	0	0.97	0.47	0.56	0.3	0.97	0.46	0.7
0.75	1.8	0.5	39	93	80	1	0	0.97	0.46	0.56	0.3	0.97	0.46	0.7
0.75	1.8	0.6	39	97	76	1	0	0.97	0.44	0.54	0.29	0.97	0.45	0.71
0.75	1.8	0.7	39	98	75	1	0	0.97	0.43	0.54	0.28	0.97	0.43	0.72
0.75	1.8	0.8	39	100	73	1	0	0.97	0.42	0.53	0.28	0.97	0.43	0.72
0.75	1.8	0.9	39	102	71	1	0	0.97	0.41	0.52	0.28	0.97	0.43	0.72
0.75	1.8	1.0	39	104	69	1	0	0.97	0.4	0.51	0.27	0.97	0.42	0.73
0.75	1.9	0.0	39	89	84	1	0	0.97	0.49	0.58	0.3	0.97	0.46	0.7
0.75	1.9	0.1	39	94	79	1	0	0.97	0.46	0.55	0.29	0.97	0.45	0.71
0.75	1.9	0.2	39	96	77	1	0	0.97	0.45	0.54	0.29	0.97	0.45	0.71
0.75	1.9	0.3	39	97	76	1	0	0.97	0.44	0.54	0.29	0.97	0.45	0.71
0.75	1.9	0.4	39	99	74	1	0	0.97	0.43	0.53	0.28	0.97	0.43	0.72
0.75	1.9	0.5	39	103	70	1	0	0.97	0.4	0.51	0.27	0.97	0.42	0.73
0.75	1.9	0.6	39	104	69	1	0	0.97	0.4	0.51	0.27	0.97	0.42	0.73
0.75	1.9	0.7	39	108	65	1	0	0.97	0.38	0.49	0.27	0.97	0.42	0.73
0.75	1.9	0.8	39	109	64	1	0	0.97	0.37	0.48	0.26	0.97	0.41	0.74
0.75	1.9	0.9	39	110	63	1	0	0.97	0.36	0.48	0.26	0.97	0.41	0.74
0.75	1.9	1.0	39	111	62	1	0	0.97	0.36	0.47	0.26	0.97	0.41	0.74
0.75	2.0	0.0	39	100	73	1	0	0.97	0.42	0.53	0.28	0.97	0.43	0.72
0.75	2.0	0.1	39	103	70	1	0	0.97	0.4	0.51	0.27	0.97	0.42	0.73
0.75	2.0	0.2	39	105	68	1	0	0.97	0.39	0.5	0.27	0.97	0.42	0.73
0.75	2.0	0.3	39	107	66	1	0	0.97	0.38	0.49	0.27	0.97	0.42	0.73
0.75	2.0	0.4	39	111	62	1	0	0.97	0.36	0.47	0.26	0.97	0.41	0.74
0.75	2.0	0.5	39	112	61	1	0	0.97	0.35	0.47	0.26	0.97	0.41	0.74
0.75	2.0	0.6	39	114	59	1	0	0.97	0.34	0.46	0.25	0.97	0.4	0.75
0.75	2.0	0.7	39	115	58	1	0	0.97	0.34	0.46	0.25	0.97	0.4	0.75
0.75	2.0	0.8	39	117	56	1	0	0.97	0.32	0.45	0.25	0.97	0.4	0.75
0.75	2.0	0.9	39	118	55	1	0	0.97	0.32	0.44	0.25	0.97	0.4	0.75
0.75	2.0	1.0	39	119	54	1	0	0.97	0.31	0.44	0.25	0.97	0.4	0.75
